OrderID,TimestampMin,ItemID,Aisle,Category,AisleLocation
ORDER0275,991.52,ITEM1260,Aisle-4,Apparel,11
ORDER0275,991.52,ITEM19512,Aisle-8,Apparel,23
ORDER0275,991.52,ITEM15494,Aisle-9,Tools,26
ORDER0275,991.52,ITEM14441,Aisle-16,Toys,47
ORDER0276,996.86,ITEM7164,Aisle-5,Home,14
ORDER0276,996.86,ITEM4761,Aisle-6,Tools,17
ORDER0276,996.86,ITEM6061,Aisle-9,Toys,26
ORDER0276,996.86,ITEM10284,Aisle-9,Apparel,26
ORDER0276,996.86,ITEM13597,Aisle-10,Home,29
ORDER0276,996.86,ITEM19258,Aisle-14,Tools,41
ORDER0276,996.86,ITEM13305,Aisle-16,Home,47
ORDER0277,1003.19,ITEM1171,Aisle-3,Tools,8
ORDER0277,1003.19,ITEM12288,Aisle-4,Apparel,11
ORDER0277,1003.19,ITEM9549,Aisle-12,Apparel,35
ORDER0277,1003.19,ITEM9972,Aisle-16,Apparel,47
ORDER0277,1003.19,ITEM12559,Aisle-19,Books,56
ORDER0278,1008.58,ITEM8443,Aisle-8,Electronics,23
ORDER0278,1008.58,ITEM11989,Aisle-10,Groceries,29
ORDER0278,1008.58,ITEM11968,Aisle-11,Toys,32
ORDER0278,1008.58,ITEM6693,Aisle-11,Groceries,32
ORDER0278,1008.58,ITEM16751,Aisle-11,Books,32
ORDER0279,1009.11,ITEM9251,Aisle-4,Tools,11
ORDER0279,1009.11,ITEM10435,Aisle-11,Home,32
ORDER0279,1009.11,ITEM0660,Aisle-12,Tools,35
ORDER0279,1009.11,ITEM6351,Aisle-12,Apparel,35
ORDER0281,1025.44,ITEM6231,Aisle-3,Groceries,8
ORDER0281,1025.44,ITEM17113,Aisle-11,Home,32
ORDER0281,1025.44,ITEM3222,Aisle-11,Tools,32
ORDER0281,1025.44,ITEM1140,Aisle-13,Home,38
ORDER0281,1025.44,ITEM18383,Aisle-19,Home,56
ORDER0281,1025.44,ITEM10390,Aisle-20,Tools,59
ORDER0282,1025.53,ITEM17214,Aisle-3,Electronics,8
ORDER0282,1025.53,ITEM4010,Aisle-6,Books,17
ORDER0282,1025.53,ITEM7356,Aisle-7,Apparel,20
ORDER0282,1025.53,ITEM0931,Aisle-8,Tools,23
ORDER0282,1025.53,ITEM15740,Aisle-9,Tools,26
ORDER0282,1025.53,ITEM6914,Aisle-13,Home,38
ORDER0282,1025.53,ITEM14947,Aisle-15,Apparel,44
ORDER0282,1025.53,ITEM11207,Aisle-17,Groceries,50
ORDER0282,1025.53,ITEM19175,Aisle-17,Electronics,50
ORDER0282,1025.53,ITEM7141,Aisle-20,Groceries,59
ORDER0283,1029.17,ITEM18977,Aisle-3,Toys,8
ORDER0283,1029.17,ITEM5702,Aisle-4,Apparel,11
ORDER0283,1029.17,ITEM17217,Aisle-4,Books,11
ORDER0283,1029.17,ITEM10296,Aisle-9,Groceries,26
ORDER0283,1029.17,ITEM12107,Aisle-14,Groceries,41
ORDER0283,1029.17,ITEM19333,Aisle-15,Books,44
ORDER0284,1029.75,ITEM17205,Aisle-2,Home,5
ORDER0284,1029.75,ITEM4160,Aisle-10,Apparel,29
ORDER0284,1029.75,ITEM11188,Aisle-11,Books,32
ORDER0285,1035.95,ITEM12218,Aisle-4,Home,11
ORDER0285,1035.95,ITEM16671,Aisle-12,Tools,35
ORDER0285,1035.95,ITEM7152,Aisle-13,Home,38
ORDER0285,1035.95,ITEM13404,Aisle-15,Home,44
ORDER0285,1035.95,ITEM17070,Aisle-16,Tools,47
ORDER0285,1035.95,ITEM9498,Aisle-20,Electronics,59
ORDER0286,1047.78,ITEM17214,Aisle-3,Electronics,8
ORDER0286,1047.78,ITEM0637,Aisle-15,Home,44
ORDER0286,1047.78,ITEM0248,Aisle-16,Groceries,47
ORDER0287,1054.31,ITEM9927,Aisle-1,Groceries,2
ORDER0287,1054.31,ITEM13381,Aisle-8,Books,23
ORDER0287,1054.31,ITEM10502,Aisle-11,Tools,32
ORDER0287,1054.31,ITEM14902,Aisle-14,Tools,41
ORDER0287,1054.31,ITEM13283,Aisle-17,Books,50
ORDER0288,1063.46,ITEM2290,Aisle-1,Electronics,2
ORDER0288,1063.46,ITEM19188,Aisle-11,Home,32
ORDER0288,1063.46,ITEM4866,Aisle-14,Apparel,41
ORDER0288,1063.46,ITEM14153,Aisle-18,Home,53
ORDER0289,1065.62,ITEM15907,Aisle-8,Electronics,23
ORDER0289,1065.62,ITEM14817,Aisle-10,Books,29
ORDER0289,1065.62,ITEM1056,Aisle-10,Home,29
ORDER0289,1065.62,ITEM15627,Aisle-13,Books,38
ORDER0289,1065.62,ITEM15671,Aisle-15,Electronics,44
ORDER0290,1071.43,ITEM0223,Aisle-3,Groceries,8
ORDER0290,1071.43,ITEM13427,Aisle-7,Tools,20
ORDER0291,1074.88,ITEM6312,Aisle-2,Books,5
ORDER0291,1074.88,ITEM7347,Aisle-2,Home,5
ORDER0291,1074.88,ITEM11156,Aisle-18,Electronics,53
ORDER0292,1075.35,ITEM8199,Aisle-5,Books,14
ORDER0292,1075.35,ITEM1687,Aisle-8,Toys,23
ORDER0292,1075.35,ITEM4093,Aisle-13,Books,38
ORDER0293,1079.26,ITEM2049,Aisle-5,Tools,14
ORDER0293,1079.26,ITEM0273,Aisle-7,Apparel,20
ORDER0293,1079.26,ITEM10066,Aisle-7,Books,20
ORDER0293,1079.26,ITEM1393,Aisle-7,Toys,20
ORDER0293,1079.26,ITEM4216,Aisle-7,Books,20
ORDER0293,1079.26,ITEM19176,Aisle-9,Toys,26
ORDER0293,1079.26,ITEM9128,Aisle-15,Apparel,44
ORDER0293,1079.26,ITEM11180,Aisle-18,Books,53
ORDER0294,1084.62,ITEM9274,Aisle-2,Apparel,5
ORDER0294,1084.62,ITEM7025,Aisle-8,Apparel,23
ORDER0294,1084.62,ITEM7452,Aisle-9,Electronics,26
ORDER0294,1084.62,ITEM5386,Aisle-10,Electronics,29
ORDER0294,1084.62,ITEM3897,Aisle-14,Home,41
ORDER0295,1085.02,ITEM9462,Aisle-2,Home,5
ORDER0295,1085.02,ITEM3643,Aisle-14,Groceries,41
ORDER0295,1085.02,ITEM1228,Aisle-15,Home,44
ORDER0295,1085.02,ITEM6688,Aisle-19,Tools,56
ORDER0296,1087.59,ITEM4702,Aisle-18,Tools,53
ORDER0297,1088.84,ITEM3964,Aisle-3,Electronics,8
ORDER0297,1088.84,ITEM19016,Aisle-7,Tools,20
ORDER0297,1088.84,ITEM11632,Aisle-10,Apparel,29
ORDER0297,1088.84,ITEM7276,Aisle-14,Home,41
ORDER0298,1093.15,ITEM16369,Aisle-3,Groceries,8
ORDER0298,1093.15,ITEM7881,Aisle-3,Apparel,8
ORDER0298,1093.15,ITEM12191,Aisle-8,Toys,23
ORDER0298,1093.15,ITEM18740,Aisle-10,Toys,29
ORDER0298,1093.15,ITEM3302,Aisle-10,Electronics,29
ORDER0299,1094.24,ITEM0537,Aisle-3,Home,8
ORDER0299,1094.24,ITEM2929,Aisle-6,Groceries,17
ORDER0299,1094.24,ITEM5755,Aisle-12,Home,35
ORDER0299,1094.24,ITEM4524,Aisle-12,Electronics,35
ORDER0299,1094.24,ITEM10379,Aisle-13,Books,38
ORDER0299,1094.24,ITEM6857,Aisle-15,Home,44
ORDER0300,1095.89,ITEM10016,Aisle-4,Toys,11
ORDER0300,1095.89,ITEM7362,Aisle-9,Apparel,26
ORDER0300,1095.89,ITEM15421,Aisle-20,Books,59
ORDER0301,1099.58,ITEM6438,Aisle-6,Toys,17
ORDER0301,1099.58,ITEM5209,Aisle-18,Toys,53
ORDER0302,1101.49,ITEM14147,Aisle-1,Books,2
ORDER0302,1101.49,ITEM8661,Aisle-6,Electronics,17
ORDER0302,1101.49,ITEM0945,Aisle-13,Groceries,38
ORDER0302,1101.49,ITEM16943,Aisle-16,Tools,47
ORDER0302,1101.49,ITEM16399,Aisle-17,Electronics,50
ORDER0303,1103.23,ITEM11262,Aisle-4,Books,11
ORDER0303,1103.23,ITEM4696,Aisle-14,Groceries,41
ORDER0303,1103.23,ITEM14607,Aisle-19,Toys,56
ORDER0304,1106.74,ITEM18094,Aisle-1,Toys,2
ORDER0304,1106.74,ITEM1874,Aisle-2,Tools,5
ORDER0304,1106.74,ITEM18486,Aisle-4,Toys,11
ORDER0304,1106.74,ITEM12344,Aisle-4,Apparel,11
ORDER0304,1106.74,ITEM17089,Aisle-8,Toys,23
ORDER0304,1106.74,ITEM13538,Aisle-12,Books,35
ORDER0304,1106.74,ITEM7814,Aisle-14,Home,41
ORDER0304,1106.74,ITEM7308,Aisle-18,Books,53
ORDER0305,1109.32,ITEM19555,Aisle-9,Apparel,26
ORDER0305,1109.32,ITEM13199,Aisle-10,Books,29
ORDER0305,1109.32,ITEM5203,Aisle-14,Tools,41
ORDER0305,1109.32,ITEM10579,Aisle-17,Books,50
ORDER0306,1110.55,ITEM1913,Aisle-11,Apparel,32
ORDER0306,1110.55,ITEM0807,Aisle-13,Tools,38
ORDER0306,1110.55,ITEM15857,Aisle-19,Electronics,56
ORDER0307,1115.21,ITEM8371,Aisle-5,Home,14
ORDER0307,1115.21,ITEM12732,Aisle-13,Toys,38
ORDER0307,1115.21,ITEM13586,Aisle-18,Home,53
ORDER0307,1115.21,ITEM19331,Aisle-19,Toys,56
ORDER0308,1117.95,ITEM14184,Aisle-2,Home,5
ORDER0308,1117.95,ITEM16272,Aisle-8,Home,23
ORDER0308,1117.95,ITEM0004,Aisle-14,Tools,41
ORDER0308,1117.95,ITEM11045,Aisle-19,Groceries,56
ORDER0309,1119.21,ITEM17083,Aisle-4,Home,11
ORDER0309,1119.21,ITEM17118,Aisle-11,Toys,32
ORDER0309,1119.21,ITEM3466,Aisle-12,Groceries,35
ORDER0309,1119.21,ITEM15830,Aisle-17,Groceries,50
ORDER0310,1122.74,ITEM3338,Aisle-3,Toys,8
ORDER0310,1122.74,ITEM18571,Aisle-8,Groceries,23
ORDER0311,1128.64,ITEM8872,Aisle-1,Toys,2
ORDER0311,1128.64,ITEM8427,Aisle-3,Tools,8
ORDER0311,1128.64,ITEM5413,Aisle-8,Toys,23
ORDER0311,1128.64,ITEM17658,Aisle-10,Electronics,29
ORDER0311,1128.64,ITEM11498,Aisle-15,Toys,44
ORDER0311,1128.64,ITEM5968,Aisle-18,Tools,53
ORDER0311,1128.64,ITEM18496,Aisle-19,Groceries,56
ORDER0311,1128.64,ITEM3550,Aisle-19,Books,56
ORDER0312,1139.58,ITEM4368,Aisle-2,Books,5
ORDER0312,1139.58,ITEM19356,Aisle-8,Apparel,23
ORDER0312,1139.58,ITEM9916,Aisle-14,Toys,41
ORDER0312,1139.58,ITEM9707,Aisle-18,Tools,53
ORDER0313,1143.84,ITEM3139,Aisle-3,Books,8
ORDER0314,1146.13,ITEM3988,Aisle-1,Groceries,2
ORDER0314,1146.13,ITEM7848,Aisle-9,Books,26
ORDER0314,1146.13,ITEM0528,Aisle-12,Groceries,35
ORDER0314,1146.13,ITEM1544,Aisle-15,Apparel,44
ORDER0315,1147.22,ITEM6191,Aisle-3,Tools,8
ORDER0315,1147.22,ITEM7672,Aisle-5,Groceries,14
ORDER0315,1147.22,ITEM14272,Aisle-12,Books,35
ORDER0315,1147.22,ITEM2752,Aisle-14,Apparel,41
ORDER0315,1147.22,ITEM13452,Aisle-18,Groceries,53
ORDER0315,1147.22,ITEM4477,Aisle-19,Apparel,56
ORDER0315,1147.22,ITEM11507,Aisle-19,Tools,56
ORDER0315,1147.22,ITEM7163,Aisle-20,Groceries,59
ORDER0316,1147.83,ITEM11755,Aisle-1,Groceries,2
ORDER0316,1147.83,ITEM4845,Aisle-2,Books,5
ORDER0316,1147.83,ITEM17570,Aisle-4,Tools,11
ORDER0316,1147.83,ITEM13871,Aisle-16,Books,47
ORDER0317,1149.34,ITEM0991,Aisle-11,Home,32
ORDER0317,1149.34,ITEM17821,Aisle-12,Groceries,35
ORDER0317,1149.34,ITEM13678,Aisle-16,Groceries,47
ORDER0318,1150.42,ITEM18126,Aisle-3,Groceries,8
ORDER0318,1150.42,ITEM6869,Aisle-4,Toys,11
ORDER0318,1150.42,ITEM7723,Aisle-4,Toys,11
ORDER0318,1150.42,ITEM16418,Aisle-14,Groceries,41
ORDER0318,1150.42,ITEM15951,Aisle-16,Books,47
ORDER0318,1150.42,ITEM12804,Aisle-18,Apparel,53
ORDER0318,1150.42,ITEM2686,Aisle-19,Groceries,56
ORDER0318,1150.42,ITEM7765,Aisle-19,Apparel,56
ORDER0319,1152.51,ITEM16273,Aisle-2,Groceries,5
ORDER0319,1152.51,ITEM8373,Aisle-3,Books,8
ORDER0319,1152.51,ITEM10624,Aisle-10,Apparel,29
ORDER0319,1152.51,ITEM10572,Aisle-10,Electronics,29
ORDER0319,1152.51,ITEM19691,Aisle-15,Toys,44
ORDER0319,1152.51,ITEM17057,Aisle-17,Apparel,50
ORDER0319,1152.51,ITEM12544,Aisle-19,Groceries,56
ORDER0320,1152.75,ITEM5393,Aisle-2,Books,5
ORDER0320,1152.75,ITEM2718,Aisle-2,Books,5
ORDER0320,1152.75,ITEM17290,Aisle-6,Home,17
ORDER0320,1152.75,ITEM9259,Aisle-6,Apparel,17
ORDER0320,1152.75,ITEM18315,Aisle-8,Books,23
ORDER0320,1152.75,ITEM3519,Aisle-8,Books,23
ORDER0320,1152.75,ITEM5690,Aisle-12,Tools,35
ORDER0320,1152.75,ITEM0726,Aisle-16,Tools,47
ORDER0320,1152.75,ITEM9587,Aisle-17,Electronics,50
ORDER0321,1153.69,ITEM5337,Aisle-10,Electronics,29
ORDER0321,1153.69,ITEM0436,Aisle-12,Toys,35
ORDER0321,1153.69,ITEM7594,Aisle-15,Apparel,44
ORDER0321,1153.69,ITEM12576,Aisle-15,Home,44
ORDER0321,1153.69,ITEM15616,Aisle-18,Tools,53
ORDER0321,1153.69,ITEM2885,Aisle-19,Groceries,56
ORDER0322,1156.88,ITEM7892,Aisle-5,Apparel,14
ORDER0322,1156.88,ITEM15310,Aisle-8,Home,23
ORDER0322,1156.88,ITEM4616,Aisle-9,Electronics,26
ORDER0322,1156.88,ITEM1153,Aisle-18,Toys,53
ORDER0323,1157.29,ITEM4171,Aisle-9,Home,26
ORDER0323,1157.29,ITEM13751,Aisle-10,Apparel,29
ORDER0323,1157.29,ITEM4968,Aisle-12,Books,35
ORDER0323,1157.29,ITEM1253,Aisle-16,Tools,47
ORDER0324,1158.13,ITEM7042,Aisle-4,Apparel,11
ORDER0324,1158.13,ITEM7659,Aisle-9,Books,26
ORDER0324,1158.13,ITEM9336,Aisle-9,Groceries,26
ORDER0324,1158.13,ITEM10769,Aisle-11,Books,32
ORDER0324,1158.13,ITEM5375,Aisle-13,Tools,38
ORDER0325,1163.57,ITEM3744,Aisle-20,Electronics,59
ORDER0326,1167.88,ITEM12261,Aisle-1,Apparel,2
ORDER0326,1167.88,ITEM8481,Aisle-1,Groceries,2
ORDER0326,1167.88,ITEM4711,Aisle-2,Home,5
ORDER0326,1167.88,ITEM1187,Aisle-8,Apparel,23
ORDER0326,1167.88,ITEM8323,Aisle-10,Apparel,29
ORDER0327,1173.56,ITEM15392,Aisle-9,Home,26
ORDER0327,1173.56,ITEM10122,Aisle-9,Home,26
ORDER0327,1173.56,ITEM18989,Aisle-10,Toys,29
ORDER0327,1173.56,ITEM5298,Aisle-13,Tools,38
ORDER0327,1173.56,ITEM7530,Aisle-20,Groceries,59
ORDER0327,1173.56,ITEM14097,Aisle-20,Tools,59
ORDER0328,1173.61,ITEM5236,Aisle-2,Home,5
ORDER0328,1173.61,ITEM7258,Aisle-8,Home,23
ORDER0328,1173.61,ITEM2933,Aisle-9,Tools,26
ORDER0328,1173.61,ITEM11233,Aisle-13,Apparel,38
ORDER0328,1173.61,ITEM17566,Aisle-17,Home,50
ORDER0329,1175.92,ITEM19915,Aisle-1,Groceries,2
ORDER0329,1175.92,ITEM8095,Aisle-1,Toys,2
ORDER0329,1175.92,ITEM16392,Aisle-3,Apparel,8
ORDER0329,1175.92,ITEM14116,Aisle-3,Home,8
ORDER0329,1175.92,ITEM18524,Aisle-17,Books,50
ORDER0330,1177.16,ITEM3883,Aisle-2,Books,5
ORDER0330,1177.16,ITEM13522,Aisle-4,Home,11
ORDER0330,1177.16,ITEM0444,Aisle-5,Books,14
ORDER0330,1177.16,ITEM11261,Aisle-13,Home,38
ORDER0330,1177.16,ITEM15821,Aisle-18,Groceries,53
ORDER0331,1182.52,ITEM12870,Aisle-2,Electronics,5
ORDER0331,1182.52,ITEM0673,Aisle-6,Toys,17
ORDER0331,1182.52,ITEM7598,Aisle-7,Books,20
ORDER0331,1182.52,ITEM3165,Aisle-7,Electronics,20
ORDER0331,1182.52,ITEM18493,Aisle-8,Toys,23
ORDER0331,1182.52,ITEM13323,Aisle-16,Books,47
ORDER0332,1183.18,ITEM12834,Aisle-6,Electronics,17
ORDER0332,1183.18,ITEM12973,Aisle-7,Toys,20
ORDER0332,1183.18,ITEM13166,Aisle-7,Books,20
ORDER0332,1183.18,ITEM11429,Aisle-12,Groceries,35
ORDER0333,1193.19,ITEM8789,Aisle-3,Groceries,8
ORDER0333,1193.19,ITEM10555,Aisle-4,Tools,11
ORDER0333,1193.19,ITEM18288,Aisle-10,Books,29
ORDER0333,1193.19,ITEM13756,Aisle-10,Toys,29
ORDER0333,1193.19,ITEM7267,Aisle-13,Electronics,38
ORDER0334,1194.87,ITEM19812,Aisle-1,Books,2
ORDER0334,1194.87,ITEM18047,Aisle-1,Tools,2
ORDER0334,1194.87,ITEM9092,Aisle-2,Home,5
ORDER0334,1194.87,ITEM4736,Aisle-4,Electronics,11
ORDER0334,1194.87,ITEM16776,Aisle-5,Home,14
ORDER0334,1194.87,ITEM12735,Aisle-13,Books,38
ORDER0334,1194.87,ITEM16408,Aisle-14,Groceries,41
ORDER0334,1194.87,ITEM7000,Aisle-14,Home,41
ORDER0334,1194.87,ITEM2731,Aisle-17,Tools,50
ORDER0334,1194.87,ITEM18478,Aisle-19,Toys,56
ORDER0334,1194.87,ITEM14693,Aisle-20,Home,59
ORDER0335,1195.36,ITEM19781,Aisle-1,Tools,2
ORDER0335,1195.36,ITEM2861,Aisle-11,Home,32
ORDER0335,1195.36,ITEM15068,Aisle-18,Tools,53
ORDER0335,1195.36,ITEM13354,Aisle-18,Tools,53
ORDER0336,1196.43,ITEM18040,Aisle-5,Toys,14
ORDER0336,1196.43,ITEM0102,Aisle-6,Groceries,17
ORDER0336,1196.43,ITEM19081,Aisle-7,Home,20
ORDER0336,1196.43,ITEM18189,Aisle-16,Home,47
ORDER0336,1196.43,ITEM0580,Aisle-16,Groceries,47
ORDER0336,1196.43,ITEM7118,Aisle-18,Tools,53
ORDER0336,1196.43,ITEM12052,Aisle-19,Groceries,56
ORDER0337,1204.98,ITEM6057,Aisle-12,Tools,35
ORDER0338,1206.91,ITEM0539,Aisle-2,Tools,5
ORDER0338,1206.91,ITEM10055,Aisle-2,Electronics,5
ORDER0338,1206.91,ITEM5800,Aisle-3,Groceries,8
ORDER0338,1206.91,ITEM15203,Aisle-3,Books,8
ORDER0338,1206.91,ITEM8662,Aisle-10,Toys,29
ORDER0339,1209.75,ITEM1947,Aisle-2,Groceries,5
ORDER0339,1209.75,ITEM10242,Aisle-7,Electronics,20
ORDER0339,1209.75,ITEM3160,Aisle-12,Toys,35
ORDER0339,1209.75,ITEM5190,Aisle-12,Groceries,35
ORDER0339,1209.75,ITEM17782,Aisle-20,Home,59
ORDER0340,1210.81,ITEM1473,Aisle-4,Books,11
ORDER0340,1210.81,ITEM3399,Aisle-12,Electronics,35
ORDER0340,1210.81,ITEM10164,Aisle-18,Tools,53
ORDER0340,1210.81,ITEM5922,Aisle-20,Apparel,59
ORDER0341,1214.03,ITEM18434,Aisle-2,Groceries,5
ORDER0341,1214.03,ITEM9548,Aisle-2,Books,5
ORDER0341,1214.03,ITEM16022,Aisle-16,Groceries,47
ORDER0341,1214.03,ITEM10772,Aisle-18,Books,53
ORDER0342,1214.57,ITEM3619,Aisle-4,Electronics,11
ORDER0342,1214.57,ITEM19001,Aisle-14,Electronics,41
ORDER0342,1214.57,ITEM9790,Aisle-17,Toys,50
ORDER0342,1214.57,ITEM4995,Aisle-17,Apparel,50
ORDER0342,1214.57,ITEM10843,Aisle-20,Groceries,59
ORDER0343,1217.03,ITEM10223,Aisle-7,Home,20
ORDER0343,1217.03,ITEM13853,Aisle-8,Books,23
ORDER0343,1217.03,ITEM8775,Aisle-10,Electronics,29
ORDER0343,1217.03,ITEM6578,Aisle-12,Tools,35
ORDER0343,1217.03,ITEM18581,Aisle-16,Books,47
ORDER0343,1217.03,ITEM4633,Aisle-19,Toys,56
ORDER0343,1217.03,ITEM18862,Aisle-20,Tools,59
ORDER0344,1221.29,ITEM17212,Aisle-7,Apparel,20
ORDER0344,1221.29,ITEM4994,Aisle-7,Toys,20
ORDER0344,1221.29,ITEM6762,Aisle-11,Electronics,32
ORDER0344,1221.29,ITEM0951,Aisle-14,Electronics,41
ORDER0344,1221.29,ITEM15742,Aisle-14,Tools,41
ORDER0344,1221.29,ITEM15315,Aisle-19,Apparel,56
ORDER0344,1221.29,ITEM13569,Aisle-20,Books,59
ORDER0345,1222.97,ITEM13824,Aisle-2,Books,5
ORDER0345,1222.97,ITEM12066,Aisle-2,Tools,5
ORDER0345,1222.97,ITEM2654,Aisle-19,Electronics,56
ORDER0346,1223.11,ITEM10591,Aisle-1,Tools,2
ORDER0346,1223.11,ITEM2698,Aisle-3,Groceries,8
ORDER0346,1223.11,ITEM0550,Aisle-6,Toys,17
ORDER0346,1223.11,ITEM10731,Aisle-9,Electronics,26
ORDER0346,1223.11,ITEM5419,Aisle-19,Books,56
ORDER0347,1224.22,ITEM14945,Aisle-1,Electronics,2
ORDER0347,1224.22,ITEM3254,Aisle-6,Toys,17
ORDER0347,1224.22,ITEM5655,Aisle-7,Books,20
ORDER0347,1224.22,ITEM14729,Aisle-7,Tools,20
ORDER0347,1224.22,ITEM9709,Aisle-10,Apparel,29
ORDER0347,1224.22,ITEM18152,Aisle-13,Apparel,38
ORDER0348,1225.73,ITEM0662,Aisle-1,Electronics,2
ORDER0348,1225.73,ITEM13133,Aisle-2,Apparel,5
ORDER0348,1225.73,ITEM11243,Aisle-3,Books,8
ORDER0348,1225.73,ITEM2978,Aisle-8,Books,23
ORDER0348,1225.73,ITEM3175,Aisle-14,Electronics,41
ORDER0348,1225.73,ITEM14873,Aisle-15,Apparel,44
ORDER0348,1225.73,ITEM9788,Aisle-15,Tools,44
ORDER0348,1225.73,ITEM5868,Aisle-17,Tools,50
ORDER0349,1229.65,ITEM18995,Aisle-7,Toys,20
ORDER0349,1229.65,ITEM7198,Aisle-8,Books,23
ORDER0349,1229.65,ITEM7841,Aisle-11,Home,32
ORDER0349,1229.65,ITEM2342,Aisle-14,Groceries,41
ORDER0350,1233.21,ITEM10061,Aisle-14,Home,41
ORDER0350,1233.21,ITEM11148,Aisle-15,Books,44
ORDER0351,1239.87,ITEM11655,Aisle-3,Groceries,8
ORDER0351,1239.87,ITEM17827,Aisle-4,Electronics,11
ORDER0351,1239.87,ITEM10849,Aisle-7,Home,20
ORDER0351,1239.87,ITEM17648,Aisle-8,Books,23
ORDER0351,1239.87,ITEM16808,Aisle-9,Books,26
ORDER0351,1239.87,ITEM18961,Aisle-9,Groceries,26
ORDER0351,1239.87,ITEM11325,Aisle-12,Apparel,35
ORDER0351,1239.87,ITEM9344,Aisle-12,Books,35
ORDER0351,1239.87,ITEM3121,Aisle-14,Tools,41
ORDER0351,1239.87,ITEM4876,Aisle-20,Electronics,59
ORDER0352,1239.9,ITEM0482,Aisle-5,Apparel,14
ORDER0352,1239.9,ITEM13297,Aisle-9,Tools,26
ORDER0352,1239.9,ITEM12439,Aisle-9,Electronics,26
ORDER0352,1239.9,ITEM9678,Aisle-16,Apparel,47
ORDER0352,1239.9,ITEM4317,Aisle-20,Tools,59
ORDER0353,1240.38,ITEM9835,Aisle-6,Books,17
ORDER0353,1240.38,ITEM13393,Aisle-8,Home,23
ORDER0353,1240.38,ITEM16912,Aisle-12,Home,35
ORDER0353,1240.38,ITEM3771,Aisle-16,Books,47
ORDER0353,1240.38,ITEM1368,Aisle-16,Books,47
ORDER0354,1244.37,ITEM18428,Aisle-2,Groceries,5
ORDER0354,1244.37,ITEM6627,Aisle-3,Apparel,8
ORDER0354,1244.37,ITEM13224,Aisle-4,Electronics,11
ORDER0354,1244.37,ITEM5961,Aisle-9,Books,26
ORDER0354,1244.37,ITEM9892,Aisle-9,Toys,26
ORDER0354,1244.37,ITEM2042,Aisle-14,Books,41
ORDER0354,1244.37,ITEM1707,Aisle-16,Groceries,47
ORDER0354,1244.37,ITEM19461,Aisle-18,Groceries,53
ORDER0354,1244.37,ITEM14756,Aisle-19,Toys,56
ORDER0354,1244.37,ITEM13793,Aisle-19,Electronics,56
ORDER0354,1244.37,ITEM4273,Aisle-19,Electronics,56
ORDER0355,1244.69,ITEM11063,Aisle-3,Apparel,8
ORDER0355,1244.69,ITEM3866,Aisle-8,Apparel,23
ORDER0355,1244.69,ITEM12806,Aisle-16,Toys,47
ORDER0355,1244.69,ITEM19177,Aisle-19,Toys,56
ORDER0355,1244.69,ITEM15160,Aisle-19,Electronics,56
ORDER0356,1246.68,ITEM17326,Aisle-4,Electronics,11
ORDER0356,1246.68,ITEM1203,Aisle-5,Electronics,14
ORDER0356,1246.68,ITEM2730,Aisle-15,Electronics,44
ORDER0356,1246.68,ITEM17921,Aisle-16,Toys,47
ORDER0356,1246.68,ITEM4462,Aisle-20,Books,59
ORDER0356,1246.68,ITEM7016,Aisle-20,Home,59
ORDER0357,1253.46,ITEM7649,Aisle-2,Apparel,5
ORDER0357,1253.46,ITEM19052,Aisle-11,Electronics,32
ORDER0358,1255.68,ITEM2096,Aisle-5,Books,14
ORDER0358,1255.68,ITEM15312,Aisle-14,Tools,41
ORDER0358,1255.68,ITEM1394,Aisle-14,Toys,41
ORDER0358,1255.68,ITEM4882,Aisle-15,Groceries,44
ORDER0358,1255.68,ITEM11542,Aisle-16,Groceries,47
ORDER0359,1258.65,ITEM17548,Aisle-1,Apparel,2
ORDER0359,1258.65,ITEM3199,Aisle-3,Books,8
ORDER0359,1258.65,ITEM5696,Aisle-7,Groceries,20
ORDER0359,1258.65,ITEM8183,Aisle-9,Groceries,26
ORDER0359,1258.65,ITEM19397,Aisle-12,Groceries,35
ORDER0359,1258.65,ITEM12643,Aisle-14,Toys,41
ORDER0359,1258.65,ITEM15323,Aisle-15,Tools,44
ORDER0359,1258.65,ITEM14772,Aisle-18,Groceries,53
ORDER0359,1258.65,ITEM0293,Aisle-19,Groceries,56
ORDER0359,1258.65,ITEM7627,Aisle-20,Home,59
ORDER0359,1258.65,ITEM11671,Aisle-20,Home,59
ORDER0359,1258.65,ITEM3557,Aisle-20,Tools,59
ORDER0360,1270.21,ITEM0402,Aisle-2,Toys,5
ORDER0360,1270.21,ITEM2088,Aisle-10,Home,29
ORDER0360,1270.21,ITEM16193,Aisle-11,Toys,32
ORDER0360,1270.21,ITEM8224,Aisle-17,Groceries,50
ORDER0360,1270.21,ITEM4043,Aisle-19,Electronics,56
ORDER0361,1270.32,ITEM12619,Aisle-1,Toys,2
ORDER0361,1270.32,ITEM11868,Aisle-4,Electronics,11
ORDER0361,1270.32,ITEM9327,Aisle-6,Books,17
ORDER0361,1270.32,ITEM16749,Aisle-11,Electronics,32
ORDER0361,1270.32,ITEM6544,Aisle-12,Tools,35
ORDER0361,1270.32,ITEM9579,Aisle-20,Home,59
ORDER0362,1271.81,ITEM11176,Aisle-12,Apparel,35
ORDER0362,1271.81,ITEM3539,Aisle-13,Books,38
