ItemID,ItemName,Category,Aisle
ITEM17843,Product_1166,Apparel,Aisle-1
ITEM17844,Product_5212,Groceries,Aisle-18
ITEM17845,Product_8965,Electronics,Aisle-1
ITEM17846,Product_4725,Home,Aisle-11
ITEM17847,Product_4727,Books,Aisle-16
ITEM17848,Product_7170,Groceries,Aisle-10
ITEM17849,Product_2448,Books,Aisle-10
ITEM17850,Product_3337,Toys,Aisle-16
ITEM17851,Product_2884,Toys,Aisle-19
ITEM17852,Product_8173,Books,Aisle-11
ITEM17853,Product_4569,Electronics,Aisle-10
ITEM17854,Product_6952,Tools,Aisle-12
ITEM17855,Product_6818,Electronics,Aisle-18
ITEM17856,Product_1834,Electronics,Aisle-5
ITEM17857,Product_1302,Home,Aisle-19
ITEM17858,Product_6735,Books,Aisle-16
ITEM17859,Product_4207,Books,Aisle-14
ITEM17860,Product_5166,Apparel,Aisle-15
ITEM17861,Product_3277,Tools,Aisle-9
ITEM17862,Product_4328,Home,Aisle-3
ITEM17863,Product_1622,Groceries,Aisle-20
ITEM17864,Product_1406,Tools,Aisle-17
ITEM17865,Product_3613,Books,Aisle-11
ITEM17866,Product_1928,Toys,Aisle-17
ITEM17867,Product_2907,Books,Aisle-14
ITEM17868,Product_5868,Home,Aisle-2
ITEM17869,Product_3471,Groceries,Aisle-7
ITEM17870,Product_7854,Electronics,Aisle-15
ITEM17871,Product_5843,Electronics,Aisle-16
ITEM17872,Product_1970,Groceries,Aisle-14
ITEM17873,Product_1208,Apparel,Aisle-6
ITEM17874,Product_6947,Apparel,Aisle-11
ITEM17875,Product_6292,Apparel,Aisle-3
ITEM17876,Product_4083,Books,Aisle-3
ITEM17877,Product_8374,Home,Aisle-6
ITEM17878,Product_4059,Tools,Aisle-1
ITEM17879,Product_6675,Books,Aisle-3
ITEM17880,Product_9057,Books,Aisle-9
ITEM17881,Product_1517,Electronics,Aisle-13
ITEM17882,Product_5052,Home,Aisle-20
ITEM17883,Product_1592,Books,Aisle-18
ITEM17884,Product_5393,Tools,Aisle-6
ITEM17885,Product_2861,Home,Aisle-7
ITEM17886,Product_4345,Apparel,Aisle-20
ITEM17887,Product_7653,Tools,Aisle-4
ITEM17888,Product_1430,Groceries,Aisle-18
ITEM17889,Product_3680,Groceries,Aisle-19
ITEM17890,Product_7935,Toys,Aisle-12
ITEM17891,Product_8111,Electronics,Aisle-5
ITEM17892,Product_1997,Groceries,Aisle-13
ITEM17893,Product_5667,Home,Aisle-9
ITEM17894,Product_7697,Groceries,Aisle-16
ITEM17895,Product_7160,Books,Aisle-15
ITEM17896,Product_6826,Home,Aisle-6
ITEM17897,Product_6421,Electronics,Aisle-18
ITEM17898,Product_5284,Books,Aisle-2
ITEM17899,Product_2273,Toys,Aisle-10
ITEM17900,Product_5060,Groceries,Aisle-19
ITEM17901,Product_3543,Books,Aisle-15
ITEM17902,Product_1255,Tools,Aisle-19
ITEM17903,Product_3795,Tools,Aisle-14
ITEM17904,Product_2962,Electronics,Aisle-5
ITEM17905,Product_9535,Books,Aisle-11
ITEM17906,Product_2754,Books,Aisle-8
ITEM17907,Product_9662,Toys,Aisle-5
ITEM17908,Product_6281,Toys,Aisle-11
ITEM17909,Product_3309,Electronics,Aisle-8
ITEM17910,Product_4041,Toys,Aisle-18
ITEM17911,Product_7707,Books,Aisle-19
ITEM17912,Product_2930,Tools,Aisle-4
ITEM17913,Product_9668,Electronics,Aisle-12
ITEM17914,Product_4042,Tools,Aisle-7
ITEM17915,Product_1699,Groceries,Aisle-11
ITEM17916,Product_4190,Electronics,Aisle-14
ITEM17917,Product_9011,Apparel,Aisle-1
ITEM17918,Product_9868,Apparel,Aisle-2
ITEM17919,Product_4719,Tools,Aisle-17
ITEM17920,Product_5743,Electronics,Aisle-4
ITEM17921,Product_8057,Toys,Aisle-16
ITEM17922,Product_8600,Groceries,Aisle-13
ITEM17923,Product_3331,Toys,Aisle-3
ITEM17924,Product_3015,Toys,Aisle-1
ITEM17925,Product_6380,Electronics,Aisle-16
ITEM17926,Product_2663,Tools,Aisle-15
ITEM17927,Product_1573,Tools,Aisle-12
ITEM17928,Product_8946,Books,Aisle-10
ITEM17929,Product_6707,Toys,Aisle-9
ITEM17930,Product_1401,Groceries,Aisle-14
ITEM17931,Product_2906,Books,Aisle-8
ITEM17932,Product_9353,Home,Aisle-14
ITEM17933,Product_8713,Apparel,Aisle-18
ITEM17934,Product_6000,Apparel,Aisle-4
ITEM17935,Product_6200,Toys,Aisle-12
ITEM17936,Product_7769,Home,Aisle-14
ITEM17937,Product_6152,Tools,Aisle-15
ITEM17938,Product_3678,Tools,Aisle-13
ITEM17939,Product_3950,Toys,Aisle-14
ITEM17940,Product_4712,Apparel,Aisle-16
ITEM17941,Product_4578,Apparel,Aisle-9
ITEM17942,Product_4741,Home,Aisle-2
ITEM17943,Product_4123,Toys,Aisle-20
ITEM17944,Product_2291,Tools,Aisle-2
ITEM17945,Product_6348,Home,Aisle-13
ITEM17946,Product_6261,Toys,Aisle-4
ITEM17947,Product_5350,Electronics,Aisle-8
ITEM17948,Product_6049,Apparel,Aisle-1
ITEM17949,Product_8345,Home,Aisle-17
ITEM17950,Product_4779,Apparel,Aisle-19
ITEM17951,Product_9306,Home,Aisle-13
ITEM17952,Product_9967,Electronics,Aisle-14
ITEM17953,Product_1547,Books,Aisle-3
ITEM17954,Product_2692,Home,Aisle-1
ITEM17955,Product_3623,Toys,Aisle-9
ITEM17956,Product_4048,Groceries,Aisle-8
ITEM17957,Product_8008,Toys,Aisle-8
ITEM17958,Product_8232,Books,Aisle-7
ITEM17959,Product_8577,Apparel,Aisle-18
ITEM17960,Product_1741,Electronics,Aisle-7
ITEM17961,Product_2232,Tools,Aisle-9
ITEM17962,Product_4158,Books,Aisle-3
ITEM17963,Product_4087,Books,Aisle-16
ITEM17964,Product_2954,Groceries,Aisle-14
ITEM17965,Product_3341,Home,Aisle-4
ITEM17966,Product_2071,Electronics,Aisle-10
ITEM17967,Product_8557,Home,Aisle-6
ITEM17968,Product_1412,Home,Aisle-7
ITEM17969,Product_5183,Home,Aisle-18
ITEM17970,Product_8888,Groceries,Aisle-8
ITEM17971,Product_6632,Books,Aisle-4
ITEM17972,Product_5596,Groceries,Aisle-11
ITEM17973,Product_6717,Groceries,Aisle-14
ITEM17974,Product_6002,Home,Aisle-7
ITEM17975,Product_2052,Toys,Aisle-4
ITEM17976,Product_7495,Tools,Aisle-18
ITEM17977,Product_6354,Tools,Aisle-6
ITEM17978,Product_7627,Home,Aisle-8
ITEM17979,Product_8756,Toys,Aisle-1
ITEM17980,Product_1226,Tools,Aisle-17
ITEM17981,Product_5399,Apparel,Aisle-18
ITEM17982,Product_4184,Electronics,Aisle-4
ITEM17983,Product_5885,Tools,Aisle-12
ITEM17984,Product_8764,Tools,Aisle-4
ITEM17985,Product_7628,Books,Aisle-14
ITEM17986,Product_1160,Tools,Aisle-17
ITEM17987,Product_1773,Toys,Aisle-9
ITEM17988,Product_2122,Tools,Aisle-20
ITEM17989,Product_1618,Groceries,Aisle-5
ITEM17990,Product_5608,Books,Aisle-13
ITEM17991,Product_4024,Tools,Aisle-17
ITEM17992,Product_3793,Home,Aisle-3
ITEM17993,Product_8656,Apparel,Aisle-9
ITEM17994,Product_7185,Electronics,Aisle-18
ITEM17995,Product_8495,Apparel,Aisle-14
ITEM17996,Product_4303,Electronics,Aisle-9
ITEM17997,Product_4197,Toys,Aisle-3
ITEM17998,Product_9458,Electronics,Aisle-7
ITEM17999,Product_8396,Apparel,Aisle-5
ITEM18000,Product_4300,Tools,Aisle-1
ITEM18001,Product_6005,Books,Aisle-1
ITEM18002,Product_4755,Electronics,Aisle-17
ITEM18003,Product_4765,Books,Aisle-19
ITEM18004,Product_2834,Toys,Aisle-3
ITEM18005,Product_7583,Books,Aisle-16
ITEM18006,Product_7757,Books,Aisle-19
ITEM18007,Product_4029,Toys,Aisle-16
ITEM18008,Product_4237,Tools,Aisle-14
ITEM18009,Product_2568,Apparel,Aisle-8
ITEM18010,Product_8783,Toys,Aisle-5
ITEM18011,Product_3643,Toys,Aisle-16
ITEM18012,Product_2691,Tools,Aisle-3
ITEM18013,Product_6960,Books,Aisle-7
ITEM18014,Product_4037,Books,Aisle-17
ITEM18015,Product_9764,Apparel,Aisle-2
ITEM18016,Product_3865,Electronics,Aisle-7
ITEM18017,Product_7513,Home,Aisle-3
ITEM18018,Product_7686,Electronics,Aisle-8
ITEM18019,Product_5003,Tools,Aisle-10
ITEM18020,Product_2190,Toys,Aisle-16
ITEM18021,Product_9537,Home,Aisle-13
ITEM18022,Product_1218,Apparel,Aisle-17
ITEM18023,Product_9079,Books,Aisle-20
ITEM18024,Product_1235,Home,Aisle-6
ITEM18025,Product_7777,Toys,Aisle-9
ITEM18026,Product_9695,Tools,Aisle-3
ITEM18027,Product_1062,Books,Aisle-1
ITEM18028,Product_5066,Tools,Aisle-3
ITEM18029,Product_7839,Home,Aisle-18
ITEM18030,Product_2221,Apparel,Aisle-17
ITEM18031,Product_9367,Toys,Aisle-8
ITEM18032,Product_8278,Tools,Aisle-8
ITEM18033,Product_9848,Books,Aisle-19
ITEM18034,Product_4658,Groceries,Aisle-2
ITEM18035,Product_3543,Groceries,Aisle-6
ITEM18036,Product_8340,Toys,Aisle-17
ITEM18037,Product_2579,Books,Aisle-14
ITEM18038,Product_6707,Apparel,Aisle-19
ITEM18039,Product_6188,Apparel,Aisle-14
ITEM18040,Product_9463,Toys,Aisle-5
ITEM18041,Product_4980,Groceries,Aisle-6
ITEM18042,Product_1700,Home,Aisle-6
ITEM18043,Product_5923,Groceries,Aisle-17
ITEM18044,Product_7788,Electronics,Aisle-3
ITEM18045,Product_6581,Home,Aisle-6
ITEM18046,Product_4787,Electronics,Aisle-13
ITEM18047,Product_9164,Tools,Aisle-1
ITEM18048,Product_2057,Toys,Aisle-19
ITEM18049,Product_5578,Home,Aisle-16
ITEM18050,Product_1612,Electronics,Aisle-9
ITEM18051,Product_2269,Groceries,Aisle-5
ITEM18052,Product_1014,Books,Aisle-10
ITEM18053,Product_8168,Electronics,Aisle-6
ITEM18054,Product_1608,Tools,Aisle-7
ITEM18055,Product_7878,Apparel,Aisle-10
ITEM18056,Product_9986,Home,Aisle-10
ITEM18057,Product_9254,Books,Aisle-13
ITEM18058,Product_4044,Apparel,Aisle-15
ITEM18059,Product_9921,Toys,Aisle-18
ITEM18060,Product_7975,Toys,Aisle-3
ITEM18061,Product_8858,Apparel,Aisle-5
ITEM18062,Product_8407,Home,Aisle-14
ITEM18063,Product_1415,Toys,Aisle-14
ITEM18064,Product_4084,Tools,Aisle-11
ITEM18065,Product_2085,Toys,Aisle-8
ITEM18066,Product_7678,Tools,Aisle-19
ITEM18067,Product_1806,Home,Aisle-12
ITEM18068,Product_8774,Books,Aisle-3
ITEM18069,Product_7764,Tools,Aisle-18
ITEM18070,Product_5112,Toys,Aisle-8
ITEM18071,Product_7802,Home,Aisle-8
ITEM18072,Product_5040,Home,Aisle-12
ITEM18073,Product_7823,Groceries,Aisle-3
ITEM18074,Product_9309,Books,Aisle-12
ITEM18075,Product_4627,Books,Aisle-16
ITEM18076,Product_8420,Home,Aisle-16
ITEM18077,Product_9594,Books,Aisle-19
ITEM18078,Product_3262,Toys,Aisle-20
ITEM18079,Product_5531,Books,Aisle-17
ITEM18080,Product_4829,Home,Aisle-3
ITEM18081,Product_9777,Toys,Aisle-17
ITEM18082,Product_4143,Home,Aisle-10
ITEM18083,Product_6112,Tools,Aisle-19
ITEM18084,Product_3722,Apparel,Aisle-20
ITEM18085,Product_7182,Electronics,Aisle-10
ITEM18086,Product_3138,Books,Aisle-9
ITEM18087,Product_6314,Electronics,Aisle-6
ITEM18088,Product_6757,Groceries,Aisle-13
ITEM18089,Product_9135,Toys,Aisle-2
ITEM18090,Product_3546,Electronics,Aisle-16
ITEM18091,Product_9471,Apparel,Aisle-20
ITEM18092,Product_6453,Groceries,Aisle-19
ITEM18093,Product_9954,Electronics,Aisle-13
ITEM18094,Product_2776,Toys,Aisle-1
ITEM18095,Product_4836,Home,Aisle-14
ITEM18096,Product_4413,Groceries,Aisle-6
ITEM18097,Product_5780,Electronics,Aisle-8
ITEM18098,Product_9321,Groceries,Aisle-1
ITEM18099,Product_5981,Apparel,Aisle-16
ITEM18100,Product_5185,Electronics,Aisle-6
ITEM18101,Product_8160,Tools,Aisle-18
ITEM18102,Product_1157,Tools,Aisle-13
ITEM18103,Product_6223,Books,Aisle-4
ITEM18104,Product_1248,Tools,Aisle-14
ITEM18105,Product_2665,Tools,Aisle-19
ITEM18106,Product_8577,Electronics,Aisle-16
ITEM18107,Product_9231,Apparel,Aisle-20
ITEM18108,Product_4385,Toys,Aisle-3
ITEM18109,Product_4848,Apparel,Aisle-20
ITEM18110,Product_5980,Electronics,Aisle-6
ITEM18111,Product_8716,Groceries,Aisle-12
ITEM18112,Product_5766,Apparel,Aisle-12
ITEM18113,Product_1701,Electronics,Aisle-13
ITEM18114,Product_7119,Home,Aisle-12
ITEM18115,Product_6978,Books,Aisle-16
ITEM18116,Product_5936,Tools,Aisle-13
ITEM18117,Product_4476,Toys,Aisle-5
ITEM18118,Product_2167,Electronics,Aisle-16
ITEM18119,Product_1052,Groceries,Aisle-11
ITEM18120,Product_7460,Electronics,Aisle-11
ITEM18121,Product_6153,Home,Aisle-7
ITEM18122,Product_9574,Toys,Aisle-10
ITEM18123,Product_2897,Electronics,Aisle-19
ITEM18124,Product_7631,Electronics,Aisle-1
ITEM18125,Product_8071,Home,Aisle-4
ITEM18126,Product_7685,Groceries,Aisle-3
ITEM18127,Product_6617,Apparel,Aisle-3
ITEM18128,Product_8217,Home,Aisle-13
ITEM18129,Product_1341,Groceries,Aisle-6
ITEM18130,Product_5805,Books,Aisle-12
ITEM18131,Product_7170,Tools,Aisle-15
ITEM18132,Product_2497,Tools,Aisle-3
ITEM18133,Product_5806,Apparel,Aisle-8
ITEM18134,Product_7341,Groceries,Aisle-20
ITEM18135,Product_8398,Books,Aisle-15
ITEM18136,Product_6446,Groceries,Aisle-12
ITEM18137,Product_5306,Home,Aisle-1
ITEM18138,Product_7299,Tools,Aisle-7
ITEM18139,Product_5396,Groceries,Aisle-6
ITEM18140,Product_7847,Electronics,Aisle-12
ITEM18141,Product_4184,Apparel,Aisle-17
ITEM18142,Product_9954,Apparel,Aisle-10
ITEM18143,Product_8130,Tools,Aisle-13
ITEM18144,Product_7179,Toys,Aisle-2
ITEM18145,Product_9957,Toys,Aisle-4
ITEM18146,Product_9419,Home,Aisle-11
ITEM18147,Product_9479,Tools,Aisle-2
ITEM18148,Product_5725,Electronics,Aisle-10
ITEM18149,Product_1321,Apparel,Aisle-14
ITEM18150,Product_4654,Books,Aisle-17
ITEM18151,Product_8289,Books,Aisle-11
ITEM18152,Product_2725,Apparel,Aisle-13
ITEM18153,Product_2981,Tools,Aisle-8
ITEM18154,Product_8375,Tools,Aisle-2
ITEM18155,Product_3698,Apparel,Aisle-20
ITEM18156,Product_4412,Electronics,Aisle-20
ITEM18157,Product_5771,Books,Aisle-7
ITEM18158,Product_2149,Toys,Aisle-6
ITEM18159,Product_2388,Groceries,Aisle-7
ITEM18160,Product_5500,Groceries,Aisle-11
ITEM18161,Product_6412,Groceries,Aisle-15
ITEM18162,Product_1500,Electronics,Aisle-16
ITEM18163,Product_4039,Books,Aisle-13
ITEM18164,Product_7346,Groceries,Aisle-18
ITEM18165,Product_8948,Apparel,Aisle-8
ITEM18166,Product_1940,Home,Aisle-7
ITEM18167,Product_7866,Books,Aisle-15
ITEM18168,Product_9632,Apparel,Aisle-15
ITEM18169,Product_2207,Toys,Aisle-12
ITEM18170,Product_2788,Groceries,Aisle-2
ITEM18171,Product_5666,Electronics,Aisle-8
ITEM18172,Product_7536,Home,Aisle-15
ITEM18173,Product_8917,Home,Aisle-16
ITEM18174,Product_6919,Groceries,Aisle-19
ITEM18175,Product_4305,Toys,Aisle-5
ITEM18176,Product_3172,Books,Aisle-20
ITEM18177,Product_7275,Home,Aisle-7
ITEM18178,Product_8666,Electronics,Aisle-19
ITEM18179,Product_7908,Home,Aisle-11
ITEM18180,Product_6381,Groceries,Aisle-15
ITEM18181,Product_2937,Groceries,Aisle-5
ITEM18182,Product_1493,Groceries,Aisle-20
ITEM18183,Product_6009,Books,Aisle-9
ITEM18184,Product_1391,Apparel,Aisle-18
ITEM18185,Product_5551,Books,Aisle-7
ITEM18186,Product_9656,Apparel,Aisle-13
ITEM18187,Product_8321,Home,Aisle-19
ITEM18188,Product_5568,Electronics,Aisle-8
ITEM18189,Product_7367,Home,Aisle-16
ITEM18190,Product_5416,Groceries,Aisle-18
ITEM18191,Product_9534,Home,Aisle-17
ITEM18192,Product_7403,Tools,Aisle-1
ITEM18193,Product_9509,Groceries,Aisle-16
ITEM18194,Product_9490,Home,Aisle-8
ITEM18195,Product_2289,Books,Aisle-4
ITEM18196,Product_9834,Toys,Aisle-8
ITEM18197,Product_6301,Tools,Aisle-2
ITEM18198,Product_5674,Tools,Aisle-2
ITEM18199,Product_5611,Groceries,Aisle-10
ITEM18200,Product_5266,Home,Aisle-9
ITEM18201,Product_4051,Home,Aisle-2
ITEM18202,Product_8417,Apparel,Aisle-12
ITEM18203,Product_5917,Books,Aisle-11
ITEM18204,Product_3466,Home,Aisle-18
ITEM18205,Product_7749,Electronics,Aisle-2
ITEM18206,Product_6473,Books,Aisle-15
ITEM18207,Product_3672,Tools,Aisle-16
ITEM18208,Product_5542,Electronics,Aisle-15
ITEM18209,Product_6203,Electronics,Aisle-20
ITEM18210,Product_5025,Tools,Aisle-4
ITEM18211,Product_5137,Home,Aisle-1
ITEM18212,Product_4919,Home,Aisle-18
ITEM18213,Product_3758,Tools,Aisle-1
ITEM18214,Product_4741,Books,Aisle-14
ITEM18215,Product_9572,Tools,Aisle-20
ITEM18216,Product_2886,Toys,Aisle-1
ITEM18217,Product_7096,Tools,Aisle-16
ITEM18218,Product_8869,Home,Aisle-1
ITEM18219,Product_8695,Books,Aisle-1
ITEM18220,Product_2741,Apparel,Aisle-19
ITEM18221,Product_4530,Groceries,Aisle-20
ITEM18222,Product_3840,Books,Aisle-13
ITEM18223,Product_8403,Groceries,Aisle-20
ITEM18224,Product_8833,Toys,Aisle-10
ITEM18225,Product_7462,Groceries,Aisle-8
ITEM18226,Product_2507,Groceries,Aisle-16
ITEM18227,Product_8903,Electronics,Aisle-17
ITEM18228,Product_7606,Apparel,Aisle-14
ITEM18229,Product_7658,Toys,Aisle-15
ITEM18230,Product_9642,Home,Aisle-3
ITEM18231,Product_7615,Apparel,Aisle-8
ITEM18232,Product_7427,Apparel,Aisle-18
ITEM18233,Product_2955,Apparel,Aisle-1
ITEM18234,Product_4242,Apparel,Aisle-14
ITEM18235,Product_3127,Books,Aisle-20
ITEM18236,Product_9449,Home,Aisle-10
ITEM18237,Product_1446,Tools,Aisle-9
ITEM18238,Product_7592,Home,Aisle-12
ITEM18239,Product_5535,Tools,Aisle-16
ITEM18240,Product_8413,Electronics,Aisle-11
ITEM18241,Product_4686,Home,Aisle-10
ITEM18242,Product_5407,Groceries,Aisle-8
ITEM18243,Product_5205,Tools,Aisle-11
ITEM18244,Product_5706,Electronics,Aisle-5
ITEM18245,Product_2784,Toys,Aisle-15
ITEM18246,Product_7230,Apparel,Aisle-2
ITEM18247,Product_9861,Toys,Aisle-2
ITEM18248,Product_2249,Toys,Aisle-6
ITEM18249,Product_9700,Tools,Aisle-8
ITEM18250,Product_5172,Tools,Aisle-6
ITEM18251,Product_9726,Electronics,Aisle-1
ITEM18252,Product_3668,Groceries,Aisle-1
ITEM18253,Product_6822,Apparel,Aisle-13
ITEM18254,Product_6264,Electronics,Aisle-10
ITEM18255,Product_6814,Home,Aisle-17
ITEM18256,Product_7984,Tools,Aisle-14
ITEM18257,Product_1646,Electronics,Aisle-3
ITEM18258,Product_3775,Apparel,Aisle-7
ITEM18259,Product_2465,Groceries,Aisle-11
ITEM18260,Product_3179,Groceries,Aisle-10
ITEM18261,Product_1238,Books,Aisle-4
ITEM18262,Product_6132,Toys,Aisle-15
ITEM18263,Product_6358,Tools,Aisle-9
ITEM18264,Product_3382,Home,Aisle-14
ITEM18265,Product_9474,Home,Aisle-3
ITEM18266,Product_3859,Home,Aisle-15
ITEM18267,Product_4233,Groceries,Aisle-8
ITEM18268,Product_4706,Apparel,Aisle-11
ITEM18269,Product_8141,Groceries,Aisle-20
ITEM18270,Product_6090,Apparel,Aisle-1
ITEM18271,Product_2534,Tools,Aisle-9
ITEM18272,Product_5202,Groceries,Aisle-11
ITEM18273,Product_8335,Home,Aisle-13
ITEM18274,Product_2375,Home,Aisle-6
ITEM18275,Product_6963,Electronics,Aisle-14
ITEM18276,Product_5609,Electronics,Aisle-1
ITEM18277,Product_4502,Electronics,Aisle-18
ITEM18278,Product_6028,Electronics,Aisle-16
ITEM18279,Product_5025,Toys,Aisle-6
ITEM18280,Product_7683,Books,Aisle-5
ITEM18281,Product_4472,Books,Aisle-14
ITEM18282,Product_7053,Toys,Aisle-12
ITEM18283,Product_5611,Home,Aisle-3
ITEM18284,Product_3088,Groceries,Aisle-2
ITEM18285,Product_4610,Groceries,Aisle-18
ITEM18286,Product_5594,Toys,Aisle-14
ITEM18287,Product_8454,Toys,Aisle-6
ITEM18288,Product_8136,Books,Aisle-10
ITEM18289,Product_1848,Electronics,Aisle-20
ITEM18290,Product_9405,Tools,Aisle-6
ITEM18291,Product_9358,Tools,Aisle-4
ITEM18292,Product_5916,Toys,Aisle-7
ITEM18293,Product_6471,Apparel,Aisle-11
ITEM18294,Product_5295,Groceries,Aisle-6
ITEM18295,Product_6617,Toys,Aisle-14
ITEM18296,Product_3054,Groceries,Aisle-18
ITEM18297,Product_7927,Groceries,Aisle-1
ITEM18298,Product_9134,Toys,Aisle-17
ITEM18299,Product_2387,Groceries,Aisle-8
ITEM18300,Product_9303,Books,Aisle-15
ITEM18301,Product_6457,Groceries,Aisle-3
ITEM18302,Product_5011,Toys,Aisle-9
ITEM18303,Product_1710,Home,Aisle-9
ITEM18304,Product_2445,Tools,Aisle-11
ITEM18305,Product_1302,Books,Aisle-18
ITEM18306,Product_3270,Toys,Aisle-9
ITEM18307,Product_1848,Groceries,Aisle-12
ITEM18308,Product_6165,Groceries,Aisle-9
ITEM18309,Product_7843,Toys,Aisle-12
ITEM18310,Product_2279,Apparel,Aisle-2
ITEM18311,Product_7578,Tools,Aisle-1
ITEM18312,Product_8057,Electronics,Aisle-4
ITEM18313,Product_6714,Groceries,Aisle-19
ITEM18314,Product_8443,Apparel,Aisle-15
ITEM18315,Product_3548,Books,Aisle-8
ITEM18316,Product_1017,Apparel,Aisle-4
ITEM18317,Product_6170,Tools,Aisle-9
ITEM18318,Product_7202,Books,Aisle-8
ITEM18319,Product_5100,Books,Aisle-5
ITEM18320,Product_9962,Electronics,Aisle-11
ITEM18321,Product_5164,Toys,Aisle-1
ITEM18322,Product_2002,Tools,Aisle-6
ITEM18323,Product_4452,Electronics,Aisle-19
ITEM18324,Product_6815,Electronics,Aisle-16
ITEM18325,Product_9134,Apparel,Aisle-1
ITEM18326,Product_6607,Toys,Aisle-7
ITEM18327,Product_1441,Groceries,Aisle-2
ITEM18328,Product_4930,Groceries,Aisle-9
ITEM18329,Product_4427,Apparel,Aisle-20
ITEM18330,Product_3606,Home,Aisle-5
ITEM18331,Product_1411,Books,Aisle-12
ITEM18332,Product_7024,Toys,Aisle-12
ITEM18333,Product_7268,Groceries,Aisle-5
ITEM18334,Product_9273,Books,Aisle-20
ITEM18335,Product_9156,Books,Aisle-13
ITEM18336,Product_6654,Toys,Aisle-15
ITEM18337,Product_9951,Toys,Aisle-8
ITEM18338,Product_4759,Tools,Aisle-8
ITEM18339,Product_5739,Apparel,Aisle-3
ITEM18340,Product_1483,Tools,Aisle-12
ITEM18341,Product_2301,Tools,Aisle-17
ITEM18342,Product_9330,Books,Aisle-15
ITEM18343,Product_9961,Home,Aisle-17
ITEM18344,Product_4060,Groceries,Aisle-17
ITEM18345,Product_1247,Toys,Aisle-19
ITEM18346,Product_6572,Home,Aisle-6
ITEM18347,Product_9351,Apparel,Aisle-20
ITEM18348,Product_8302,Tools,Aisle-7
ITEM18349,Product_1198,Toys,Aisle-3
ITEM18350,Product_8080,Groceries,Aisle-12
ITEM18351,Product_9562,Books,Aisle-13
ITEM18352,Product_1290,Groceries,Aisle-15
ITEM18353,Product_5789,Books,Aisle-14
ITEM18354,Product_3578,Toys,Aisle-11
ITEM18355,Product_7179,Toys,Aisle-15
ITEM18356,Product_1058,Apparel,Aisle-6
ITEM18357,Product_8331,Electronics,Aisle-18
ITEM18358,Product_9316,Home,Aisle-12
ITEM18359,Product_9526,Home,Aisle-11
ITEM18360,Product_1875,Groceries,Aisle-19
ITEM18361,Product_1522,Toys,Aisle-5
ITEM18362,Product_1566,Home,Aisle-11
ITEM18363,Product_3078,Electronics,Aisle-9
ITEM18364,Product_7559,Groceries,Aisle-19
ITEM18365,Product_1769,Home,Aisle-10
ITEM18366,Product_4410,Tools,Aisle-1
ITEM18367,Product_7535,Groceries,Aisle-9
ITEM18368,Product_9732,Books,Aisle-16
ITEM18369,Product_9108,Apparel,Aisle-20
ITEM18370,Product_3748,Electronics,Aisle-5
ITEM18371,Product_5880,Toys,Aisle-9
ITEM18372,Product_5405,Electronics,Aisle-16
ITEM18373,Product_4858,Toys,Aisle-4
ITEM18374,Product_8926,Electronics,Aisle-18
ITEM18375,Product_1006,Electronics,Aisle-3
ITEM18376,Product_3963,Electronics,Aisle-7
ITEM18377,Product_7513,Home,Aisle-6
ITEM18378,Product_2179,Toys,Aisle-13
ITEM18379,Product_5139,Apparel,Aisle-14
ITEM18380,Product_2352,Toys,Aisle-13
ITEM18381,Product_7801,Toys,Aisle-14
ITEM18382,Product_5498,Home,Aisle-3
ITEM18383,Product_1478,Home,Aisle-19
ITEM18384,Product_4602,Books,Aisle-6
ITEM18385,Product_8257,Books,Aisle-14
ITEM18386,Product_7007,Apparel,Aisle-1
ITEM18387,Product_9908,Apparel,Aisle-4
ITEM18388,Product_4158,Electronics,Aisle-1
ITEM18389,Product_2232,Toys,Aisle-13
ITEM18390,Product_2311,Toys,Aisle-17
ITEM18391,Product_4624,Apparel,Aisle-3
ITEM18392,Product_6415,Apparel,Aisle-19
ITEM18393,Product_1765,Electronics,Aisle-16
ITEM18394,Product_5836,Electronics,Aisle-13
ITEM18395,Product_7185,Toys,Aisle-9
ITEM18396,Product_4453,Electronics,Aisle-18
ITEM18397,Product_7189,Electronics,Aisle-10
ITEM18398,Product_3430,Tools,Aisle-8
ITEM18399,Product_2579,Home,Aisle-16
ITEM18400,Product_3298,Apparel,Aisle-5
ITEM18401,Product_5926,Home,Aisle-9
ITEM18402,Product_5600,Home,Aisle-4
ITEM18403,Product_1624,Home,Aisle-2
ITEM18404,Product_7446,Electronics,Aisle-14
ITEM18405,Product_8441,Toys,Aisle-8
ITEM18406,Product_9051,Home,Aisle-17
ITEM18407,Product_9710,Tools,Aisle-6
ITEM18408,Product_2186,Books,Aisle-4
ITEM18409,Product_9902,Electronics,Aisle-2
ITEM18410,Product_1982,Home,Aisle-6
ITEM18411,Product_1416,Tools,Aisle-9
ITEM18412,Product_8715,Tools,Aisle-18
ITEM18413,Product_1761,Toys,Aisle-4
ITEM18414,Product_2556,Home,Aisle-2
ITEM18415,Product_6649,Groceries,Aisle-13
ITEM18416,Product_5447,Home,Aisle-14
ITEM18417,Product_6423,Tools,Aisle-12
ITEM18418,Product_8447,Groceries,Aisle-12
ITEM18419,Product_8370,Tools,Aisle-1
ITEM18420,Product_4690,Groceries,Aisle-8
ITEM18421,Product_7528,Toys,Aisle-15
